fleek_score,selfcheck_nli_score,selfcheck_bert_score,lm_v_lm_score,ground_truth,lbhd_sent_avg,lbhd_sent_min,lbhd_sent_normalized_product,lbhd_concept_avg,lbhd_concept_min,lbhd_concept_normalized_product
False,0.26538698213024775,0.28595647951181763,False,False,0.5421667759103099,0.5957854279860839,0.8648436660584864,0.5369303524211959,0.6246108115428175,0.9512115676131614
True,0.15561622486089666,0.30590973068969746,True,False,0.4131300893260206,0.25478925309023714,0.09146461147828688,0.44476737187853166,0.2969606989862592,0.16158658522617864
False,0.09289707369794697,0.04152738059241038,True,False,0.098746201193054,0.1839080405654645,0.011472944203567259,0.25185465713431077,0.24210525901571067,0.07381725806114137
False,0.12801403964469182,0.05803113940238415,False,False,0.18565276532919062,0.15389526842177914,0.02890067598144519,0.27471581315456306,0.20741289308513755,0.07940022062435137
False,0.22837533417632402,0.2619566218397836,False,False,0.19729613639883237,0.3659003772792533,0.07037557628928282,0.31742271554802604,0.4111193429069355,0.1247705632728584
False,0.48301577664552797,0.2914352206208341,True,False,0.18591785107576064,0.3288633315236129,0.042192333366898094,0.27462908541340747,0.24210525901571067,0.08203558552731804
False,0.9449882291056128,0.46318199063733945,False,True,0.5184264194889683,0.5817368807621741,0.8721593039385762,0.5461152108255449,0.6115640955001203,0.9808415769019574
False,0.09626776188310404,0.0,False,False,0.14493452060312983,0.15900382510415323,0.02018057589305222,0.364976907650409,0.13624907020651023,0.10728767209940582
True,0.7211021290527391,0.4297358054744295,True,True,0.5227499885290685,0.2685185032609627,0.13253623732366226,0.4748144134734704,0.32068197327913506,0.18353371039055144
False,0.25957356027999556,0.2348257237850183,True,True,0.10761408083111501,0.28735631011406215,0.0161556575774513,0.3264513327395362,0.3381764168655348,0.10479432677699707
False,0.3940453920997866,0.17275427311745636,False,False,0.051896469277019186,0.017001910917338492,0.0,0.0,0.0871015533230266,0.0
False,0.5642847290668664,0.4553886037503773,False,False,0.41027543129241795,0.7068965521751003,0.941704143146052,0.41083436534440354,0.7277983698984427,0.9793612088202064
False,0.6106551364964727,0.38748096287705974,False,True,0.3646119735523343,0.4460408643208411,0.12184517129634442,0.42902684754110165,0.48554484479623694,0.20444555701958755
False,0.03170803988384853,0.7728175809086272,False,False,0.7629107075438131,0.43646230582874646,0.20618006676171285,0.5508869786535471,0.32661229488867694,0.24483950464066595
False,0.8021378100158711,0.3382268781935119,False,False,0.3643892283464336,0.4543422607560079,0.11832001705438122,0.344602460086721,0.49325425135061396,0.15138725277481702
False,0.20617441840869813,0.5046463789702774,False,False,0.61414214330402,0.7962962614218827,0.8239382943367428,1.0,0.8108227995602768,0.9999022132595901
False,0.548699533085706,0.28008592868060095,False,False,0.4205957755037959,0.6596423538209963,0.8259039969745532,0.5225727935413609,0.683913966911776,0.9508527052330291
False,0.1561320688041226,0.2902469078850905,False,False,0.16086963513265373,0.2988505463020221,0.04000525437762548,0.36336574051451853,0.34885097511571317,0.13382646330271886
True,0.44540534820669975,0.6069020415233031,False,False,0.5130488130600521,0.4948914171618157,0.20294009913249988,0.4531107271318646,0.451445503132178,0.17666265953922045
False,0.8447585078374323,0.5593197831305985,False,False,0.36624254934981626,0.368773919978862,0.10320512101352897,0.43538554362737125,0.35329872695000053,0.15278896742265147
False,0.22766494660757552,0.14397092741850692,False,False,0.28589673863783194,0.45625797768558907,0.07695903174949725,0.3223860390777369,0.2883617408504955,0.09816502739278365
False,0.0028860758838733895,0.22364054746495854,False,False,0.20487167398345996,0.2531928332138407,0.039805923272397514,0.44832809022472286,0.3064492087034094,0.15610003845571185
False,0.013825017829908838,0.06315736101195518,True,False,0.18268827299877932,0.28097063060847605,0.04649860046839982,0.3975608189566009,0.3322461134739312,0.13983025661632897
False,0.30124483871053115,0.3155078564691303,False,False,0.17473989506988197,0.26468708901865856,0.04118646624510136,0.38419279938674045,0.1983691621950039,0.117624782458158
False,0.5786935443292459,0.3493450319752308,False,False,0.4443080834847182,0.2819284563785036,0.11055864019363337,0.33138845223123203,0.32690880398561095,0.11315915125990683
False,0.0,0.20733248034431007,False,False,0.3023991801818018,0.38601530695556496,0.08896244187924918,0.4300160637536621,0.42979983502636343,0.16953412462888395
False,0.02876638704123067,0.1056531143613933,False,False,0.20505064375986004,0.06864622469781745,0.03553464703637821,0.42094881771943693,0.19762787427105333,0.14201376961127066
False,0.7578394744718726,0.39517433223190285,False,True,0.5996421764639519,0.45657724858296334,0.14807153514780302,0.5131534823581112,0.495329857537675,0.1928350549092448
False,0.025067674716152812,0.007290767811540565,False,False,0.04756976864683349,0.11222859848563616,0.0015524397930306577,0.3000268862827058,0.17553742733822242,0.08739417909438929
False,0.317320842464856,0.3269594575380624,False,False,0.35891369517577587,0.27234993712012434,0.08250348718940881,0.48028659326384293,0.3242401796046819,0.1760520299510111
True,0.2775511592985727,0.1782766877938483,False,False,0.27388290451996467,0.6206896172915852,0.9751554653357424,0.0492905580869345,0.6477390312059481,0.7182026224006606
False,0.33220930886897765,0.3879174387477118,False,False,0.6263082781769322,0.6443166837738743,0.9550869774108961,0.8587302204058349,0.6696812023360503,1.0
True,0.12566255367280624,0.5591345102117696,False,False,0.4494954175721093,0.3055555424776506,0.10335432214395812,0.5759900733304542,0.32394365228980915,0.21686890177643248
True,0.6488731423537901,0.3707445670445296,False,False,0.6183095680951674,0.6756066179744873,0.9756294338733145,0.4037996152279524,0.6987397861172466,0.970613585560135
False,0.5650958507966514,0.397859843605168,True,False,0.29485411446378196,0.6226053342211664,0.8507252855343337,0.5634231778946994,0.6495181343687215,0.7237429696580269
